collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType,collab:elemType_collab:participant
task,PartyB,Activity I,PartyB,2021-06-23 08:56:48,case_374,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:56:57,case_374,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:57:02,case_374,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:57:07,case_374,m3_394,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:57:12,case_374,m3_394,receive,,m3,PartyA,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:57:19,case_374,m1_395,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity N,PartyB,2021-06-23 08:57:22,case_374,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:57:26,case_374,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:16:04,case_424,m4_449,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:16:17,case_424,m4_449,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 09:16:21,case_424,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:16:30,case_424,m1_448,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 09:16:37,case_424,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 09:16:43,case_424,,,,,,,task_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 09:16:48,case_424,,,,,,,task_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 09:16:48,case_424,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:16:55,case_424,m5_450,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 09:17:06,case_424,,,,,,,task_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 09:17:14,case_424,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:17:15,case_424,m5_450,receive,,m5,PartyC,,ReceiveTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:17:18,case_424,m2_446,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 09:17:19,case_424,m2_446,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 09:17:26,case_424,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 09:17:34,case_424,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:17:35,case_424,m3_447,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:17:38,case_424,m1_448,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 09:17:40,case_424,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 09:17:43,case_424,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:17:48,case_424,m3_447,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 09:17:49,case_424,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 09:17:50,case_424,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 07:34:19,case_184,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 07:34:20,case_184,m4_193,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 07:34:35,case_184,m4_193,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 07:34:38,case_184,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:34:44,case_184,m1_192,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 07:34:57,case_184,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 07:35:07,case_184,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:35:10,case_184,m5_194,send,PartyB,m5,,,SendTask_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 07:35:10,case_184,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:35:18,case_184,m2_190,send,PartyA,m2,,,SendTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 07:35:26,case_184,,,,,,,task_PartyC
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 07:35:32,case_184,m2_190,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity FF,PartyB,2021-06-23 07:35:33,case_184,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:35:38,case_184,m5_194,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 07:35:41,case_184,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:35:50,case_184,m3_191,send,PartyB,m3,,,SendTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 07:35:53,case_184,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:36:03,case_184,m1_192,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 07:36:03,case_184,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:36:13,case_184,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:36:17,case_184,m3_191,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 07:36:21,case_184,M7_195,send,PartyD,M7,,,SendTask_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 07:36:24,case_184,M7_195,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyB,Activity L,PartyB,2021-06-23 07:36:33,case_184,,,,,,,task_PartyB
task,PartyD,Activity ZAZ,PartyD,2021-06-23 07:36:38,case_184,,,,,,,task_PartyD
task,PartyA,Activity A,PartyA,2021-06-23 08:42:52,case_344,,,,,,,task_PartyA
task,PartyA,Activity C,PartyA,2021-06-23 08:43:01,case_344,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:43:08,case_344,m4_364,send,PartyC,m4,,,SendTask_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:43:14,case_344,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 08:43:18,case_344,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:43:30,case_344,m3_362,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:43:37,case_344,m4_364,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 08:43:44,case_344,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:43:47,case_344,m1_363,send,PartyA,m1,,,SendTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:43:56,case_344,m1_363,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:44:01,case_344,m2_365,send,,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:44:01,case_344,,,,,,,task_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:44:04,case_344,,,,,,,task_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 08:44:05,case_344,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:44:07,case_344,m5_366,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:44:12,case_344,m5_366,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 08:44:18,case_344,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 08:44:22,case_344,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:44:22,case_344,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:44:22,case_344,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:44:24,case_344,m3_362,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 08:44:28,case_344,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:44:29,case_344,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:32:18,case_319,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:32:22,case_319,m4_335,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:32:27,case_319,m4_335,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 08:32:31,case_319,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:32:36,case_319,m1_334,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 08:32:47,case_319,,,,,,,task_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 08:32:51,case_319,,,,,,,task_PartyA
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:33:01,case_319,m2_336,send,,m2,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:33:01,case_319,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:33:09,case_319,m5_337,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:33:11,case_319,m5_337,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:33:20,case_319,,,,,,,task_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 08:33:24,case_319,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 08:33:31,case_319,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:33:43,case_319,,,,,,,task_PartyA
task,PartyB,Activity I,PartyB,2021-06-23 08:33:48,case_319,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:33:59,case_319,m3_333,send,PartyB,m3,,,SendTask_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 08:34:07,case_319,,,,,,,task_PartyC
task,PartyB,Activity J,PartyB,2021-06-23 08:34:17,case_319,,,,,,,task_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:34:21,case_319,m1_334,receive,,m1,PartyB,,ReceiveTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:34:23,case_319,m3_333,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 08:34:24,case_319,M7_338,send,PartyD,M7,,,SendTask_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 08:34:26,case_319,M7_338,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyB,Activity L,PartyB,2021-06-23 08:34:32,case_319,,,,,,,task_PartyB
task,PartyD,Activity ZAZ,PartyD,2021-06-23 08:34:38,case_319,,,,,,,task_PartyD
task,PartyA,Activity A,PartyA,2021-06-23 09:05:09,case_399,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:05:13,case_399,m4_422,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:05:17,case_399,m4_422,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 09:05:18,case_399,,,,,,,task_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 09:05:20,case_399,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:05:25,case_399,m1_421,send,PartyA,m1,,,SendTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 09:05:29,case_399,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:05:34,case_399,m5_423,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:05:39,case_399,m5_423,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 09:05:41,case_399,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:05:44,case_399,m2_419,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 09:05:47,case_399,m2_419,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 09:05:48,case_399,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 09:05:52,case_399,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:06:03,case_399,,,,,,,task_PartyB
task,PartyC,Activity BZ,PartyC,2021-06-23 09:06:15,case_399,,,,,,,task_PartyC
task,PartyB,Activity J,PartyB,2021-06-23 09:06:20,case_399,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 09:06:23,case_399,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:06:28,case_399,m3_420,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:06:32,case_399,m3_420,receive,,m3,PartyA,,ReceiveTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:06:42,case_399,m1_421,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyB,Activity M,PartyB,2021-06-23 09:06:48,case_399,M7_424,send,PartyD,M7,,,SendTask_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 09:06:55,case_399,M7_424,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyB,Activity L,PartyB,2021-06-23 09:07:04,case_399,,,,,,,task_PartyB
task,PartyD,Activity ZAZ,PartyD,2021-06-23 09:07:09,case_399,,,,,,,task_PartyD
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:49:06,case_359,m4_379,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:49:17,case_359,m4_379,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyC,Activity ZA,PartyC,2021-06-23 08:49:22,case_359,,,,,,,task_PartyC
task,PartyA,Activity A,PartyA,2021-06-23 08:49:26,case_359,,,,,,,task_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:49:41,case_359,m5_381,send,PartyB,m5,,,SendTask_PartyC
task,PartyA,Activity C,PartyA,2021-06-23 08:49:47,case_359,,,,,,,task_PartyA
task,PartyA,Activity B,PartyA,2021-06-23 08:50:01,case_359,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:50:06,case_359,m3_377,send,PartyB,m3,,,SendTask_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 08:50:10,case_359,,,,,,,task_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 08:50:10,case_359,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:50:16,case_359,m1_378,send,PartyA,m1,,,SendTask_PartyB
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:50:22,case_359,m1_378,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 08:50:31,case_359,,,,,,,task_PartyC
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:50:38,case_359,m2_380,send,,m2,,,SendTask_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:50:42,case_359,m5_381,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 08:50:44,case_359,,,,,,,task_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:50:44,case_359,,,,,,,task_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:50:47,case_359,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:50:50,case_359,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:50:52,case_359,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:50:53,case_359,m3_377,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 08:50:56,case_359,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 08:50:58,case_359,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 09:36:54,case_474,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 09:36:58,case_474,m4_501,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 09:37:02,case_474,m4_501,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 09:37:02,case_474,,,,,,,task_PartyB
SendTask,PartyB,Activity CC,PartyB,2021-06-23 09:37:08,case_474,m1_500,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 09:37:20,case_474,m2_498,send,PartyA,m2,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 09:37:24,case_474,,,,,,,task_PartyC
task,PartyB,Activity FF,PartyB,2021-06-23 09:37:24,case_474,,,,,,,task_PartyB
task,PartyB,Activity G,PartyB,2021-06-23 09:37:31,case_474,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 09:37:39,case_474,m5_502,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 09:37:44,case_474,m2_498,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyC,Activity CZ,PartyC,2021-06-23 09:38:05,case_474,,,,,,,task_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 09:38:14,case_474,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 09:38:15,case_474,m5_502,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 09:38:32,case_474,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 09:38:36,case_474,m3_499,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 09:38:44,case_474,m1_500,receive,,m1,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 09:38:46,case_474,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 09:38:49,case_474,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 09:38:52,case_474,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 09:38:56,case_474,m3_499,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 09:39:00,case_474,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 09:39:02,case_474,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 08:22:59,case_299,,,,,,,task_PartyA
task,PartyA,Activity C,PartyA,2021-06-23 08:23:10,case_299,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 08:23:13,case_299,m4_313,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 08:23:17,case_299,m4_313,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 08:23:18,case_299,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 08:23:34,case_299,,,,,,,task_PartyA
SendTask,PartyB,Activity CC,PartyB,2021-06-23 08:23:38,case_299,m1_312,send,PartyA,m1,,,SendTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 08:23:51,case_299,m2_314,send,,m2,,,SendTask_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 08:23:54,case_299,m3_311,send,PartyB,m3,,,SendTask_PartyA
task,PartyC,Activity ZA,PartyC,2021-06-23 08:24:04,case_299,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 08:24:08,case_299,,,,,,,task_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 08:24:13,case_299,,,,,,,task_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 08:24:19,case_299,,,,,,,task_PartyC
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 08:24:22,case_299,m1_312,receive,,m1,PartyB,,ReceiveTask_PartyA
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 08:24:27,case_299,m5_315,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 08:24:33,case_299,,,,,,,task_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 08:24:42,case_299,m5_315,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyB,Activity DD,PartyB,2021-06-23 08:24:46,case_299,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 08:24:50,case_299,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 08:24:53,case_299,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 08:24:57,case_299,m3_311,receive,,m3,PartyA,,ReceiveTask_PartyB
SendTask,PartyB,Activity M,PartyB,2021-06-23 08:24:58,case_299,M7_316,send,PartyD,M7,,,SendTask_PartyB
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 08:25:03,case_299,M7_316,receive,,M7,PartyB,start,ReceiveTask_PartyD
task,PartyD,Activity ZAZ,PartyD,2021-06-23 08:25:04,case_299,,,,,,,task_PartyD
task,PartyB,Activity L,PartyB,2021-06-23 08:25:04,case_299,,,,,,,task_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 07:39:05,case_194,,,,,,,task_PartyA
SendTask,PartyB,Activity AA,PartyB,2021-06-23 07:39:05,case_194,m4_204,send,PartyC,m4,,,SendTask_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 07:39:10,case_194,m4_204,receive,,m4,PartyB,start,ReceiveTask_PartyC
task,PartyB,Activity BB,PartyB,2021-06-23 07:39:18,case_194,,,,,,,task_PartyB
task,PartyA,Activity C,PartyA,2021-06-23 07:39:24,case_194,,,,,,,task_PartyA
task,PartyC,Activity ZA,PartyC,2021-06-23 07:39:38,case_194,,,,,,,task_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:39:39,case_194,m1_203,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity CZ,PartyC,2021-06-23 07:39:43,case_194,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 07:39:48,case_194,,,,,,,task_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:39:53,case_194,m2_205,send,,m2,,,SendTask_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 07:40:02,case_194,,,,,,,task_PartyB
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:40:07,case_194,m5_206,send,PartyB,m5,,,SendTask_PartyC
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:40:15,case_194,m5_206,receive,,m5,PartyC,,ReceiveTask_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 07:40:18,case_194,,,,,,,task_PartyA
task,PartyC,Activity BZ,PartyC,2021-06-23 07:40:27,case_194,,,,,,,task_PartyC
task,PartyB,Activity DD,PartyB,2021-06-23 07:40:34,case_194,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 07:40:38,case_194,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:40:39,case_194,,,,,,,task_PartyB
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:40:45,case_194,m3_202,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:40:49,case_194,m1_203,receive,,m1,PartyB,,ReceiveTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:40:55,case_194,m3_202,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity O,PartyB,2021-06-23 07:40:55,case_194,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 07:40:57,case_194,,,,,,,task_PartyB
SendTask,PartyB,Activity AA,PartyB,2021-06-23 07:24:14,case_159,m4_167,send,PartyC,m4,,,SendTask_PartyB
task,PartyA,Activity A,PartyA,2021-06-23 07:24:20,case_159,,,,,,,task_PartyA
task,PartyB,Activity BB,PartyB,2021-06-23 07:24:29,case_159,,,,,,,task_PartyB
ReceiveTask,PartyC,Start,PartyC,2021-06-23 07:24:36,case_159,m4_167,receive,,m4,PartyB,start,ReceiveTask_PartyC
SendTask,PartyB,Activity CC,PartyB,2021-06-23 07:24:40,case_159,m1_166,send,PartyA,m1,,,SendTask_PartyB
task,PartyC,Activity ZA,PartyC,2021-06-23 07:24:43,case_159,,,,,,,task_PartyC
task,PartyC,Activity CZ,PartyC,2021-06-23 07:24:49,case_159,,,,,,,task_PartyC
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 07:24:52,case_159,m5_168,send,PartyB,m5,,,SendTask_PartyC
task,PartyC,Activity BZ,PartyC,2021-06-23 07:25:00,case_159,,,,,,,task_PartyC
task,PartyB,Activity G,PartyB,2021-06-23 07:25:04,case_159,,,,,,,task_PartyB
task,PartyB,Activity FF,PartyB,2021-06-23 07:25:06,case_159,,,,,,,task_PartyB
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 07:25:09,case_159,m5_168,receive,,m5,PartyC,,ReceiveTask_PartyB
SendTask,PartyB,Activity EE,PartyB,2021-06-23 07:25:12,case_159,m2_164,send,PartyA,m2,,,SendTask_PartyB
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 07:25:16,case_159,m2_164,receive,,m2,PartyB,,ReceiveTask_PartyA
task,PartyB,Activity DD,PartyB,2021-06-23 07:25:20,case_159,,,,,,,task_PartyB
task,PartyB,Activity I,PartyB,2021-06-23 07:25:20,case_159,,,,,,,task_PartyB
task,PartyB,Activity J,PartyB,2021-06-23 07:25:27,case_159,,,,,,,task_PartyB
task,PartyA,Activity B,PartyA,2021-06-23 07:25:35,case_159,,,,,,,task_PartyA
SendTask,PartyA,Activity E,PartyA,2021-06-23 07:25:37,case_159,m3_165,send,PartyB,m3,,,SendTask_PartyA
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 07:25:42,case_159,m1_166,receive,,m1,PartyB,,ReceiveTask_PartyA
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 07:25:44,case_159,m3_165,receive,,m3,PartyA,,ReceiveTask_PartyB
task,PartyB,Activity N,PartyB,2021-06-23 07:25:47,case_159,,,,,,,task_PartyB
task,PartyB,Activity L,PartyB,2021-06-23 07:25:48,case_159,,,,,,,task_PartyB
